"","user_id","month","postcovid","trumpid","hoaxid","climateid","tweets","meandist","maxdist","state"
"943",17095138,"2018-03-01",TRUE,0,0,0,2,1505.92738289184,1505.92738289184,"Texas"
"944",17119402,"2020-03-01",TRUE,0,0,0,6,288168.507554714,482570.83838814,"Minnesota"
"945",17157735,"2017-02-01",TRUE,0,0,0,8,15592.6124821038,26250.3205918367,NA
"946",17157735,"2017-03-01",TRUE,0,0,0,13,13018.6331745814,32405.1763648742,NA
"947",17157735,"2017-04-01",TRUE,0,0,0,11,11665.4775651191,28567.2035266535,NA
"948",17157735,"2017-06-01",TRUE,0,0,0,4,13251.5351905,18097.2772556606,NA
"949",17157735,"2017-07-01",TRUE,0,0,0,9,8402.0915020339,15603.0315387049,NA
"950",17160789,"2020-06-01",FALSE,0,0,0,2,0,0,"California"
"951",17180293,"2020-04-01",FALSE,0,0,0,1,691560.674476627,691560.674476627,"California"
"952",17180293,"2020-04-01",TRUE,0,0,0,1,691560.674476627,691560.674476627,"California"
"953",17180293,"2020-05-01",FALSE,0,0,0,2,0,0,"California"
"954",17248169,"2018-10-01",TRUE,0,0,0,2,6840.32966787717,6840.32966787717,"Georgia"
"955",17248169,"2018-11-01",TRUE,0,0,0,6,230733.301158061,676746.653859528,"Georgia"
"956",17248169,"2018-12-01",TRUE,0,0,0,4,7513.85575477622,11595.4540348616,"Georgia"
"957",17248169,"2019-06-01",TRUE,0,0,0,4,19560.3762420671,36390.1452193568,"Georgia"
"958",17248169,"2019-07-01",TRUE,0,0,0,5,14842.2558709648,24737.0931182747,"Georgia"
"959",17248169,"2019-09-01",TRUE,0,0,0,2,6022.87390544909,6022.87390544909,"Georgia"
"960",17248169,"2020-01-01",TRUE,0,0,0,2,0,0,"Georgia"
"961",17248169,"2020-02-01",TRUE,0,0,0,2,31071.2447466189,31071.2447466189,"Georgia"
"962",17248169,"2020-04-01",FALSE,0,0,0,1,186631.633492318,683398.879466087,"Georgia"
"963",17248169,"2020-04-01",TRUE,0,0,0,7,186631.633492318,683398.879466087,"Georgia"
"964",17248169,"2020-05-01",FALSE,0,0,0,2,34702.7289091596,34702.7289091596,"Georgia"
"965",17282833,"2018-08-01",TRUE,0,0,0,2,1457.36215690173,1457.36215690173,"California"
"966",17302385,"2018-07-01",TRUE,0,0,0,9,68450.5114801169,233451.582404472,"Colorado"
"967",17302385,"2018-08-01",TRUE,0,0,0,14,778550.684931669,2680276.99011289,"Colorado"
"968",17302385,"2018-09-01",TRUE,0,0,0,20,11190.7332374601,22745.2225564911,"Colorado"
"969",17302385,"2018-10-01",TRUE,0,0,0,6,22204.3337356339,37179.7867201916,"Colorado"
"970",17302385,"2018-11-01",TRUE,0,0,0,12,9441.64945385211,27869.2272517025,"Colorado"
"971",17302385,"2018-12-01",TRUE,0,0,0,5,1933.00827876759,3575.04786852856,"Colorado"
"972",17302385,"2019-01-01",TRUE,0,0,0,9,15972.434427819,40060.6193257967,"Colorado"
"973",17302385,"2019-02-01",TRUE,0,0,0,7,17308.7855423621,35630.1708727731,"Colorado"
"974",17302385,"2019-03-01",TRUE,0,0,0,6,11330.7027900198,26212.6580499034,"Colorado"
"975",17302385,"2019-04-01",TRUE,0,0,0,5,6749.88125274296,15711.4543429108,"Colorado"
"976",17302385,"2019-05-01",TRUE,0,0,0,5,2964.77700471361,5933.09045254595,"Colorado"
"977",17302385,"2019-06-01",TRUE,0,0,0,3,27436.3592607351,40941.6008532812,"Colorado"
"978",17302385,"2019-07-01",TRUE,0,0,0,4,22625.1587714359,39033.5261472534,"Colorado"
"979",17302385,"2019-08-01",TRUE,0,0,0,10,8726.81258056026,27709.7894257503,"Colorado"
"980",17302385,"2019-09-01",TRUE,0,0,0,13,10792.7671173239,49926.1173718809,"Colorado"
"981",17302385,"2019-10-01",TRUE,0,0,0,3,18788.3991043235,28006.1823764641,"Colorado"
"982",17302385,"2019-11-01",TRUE,0,0,0,2,4857.3698306743,4857.3698306743,"Colorado"
"983",17302385,"2019-12-01",TRUE,0,0,0,11,14544.4706255763,51954.0055569111,"Colorado"
"984",17302385,"2020-01-01",TRUE,0,0,0,5,3381.70426085128,8270.82107217076,"Colorado"
"985",17302385,"2020-02-01",TRUE,0,0,0,8,10645.5660407846,22385.318800336,"Colorado"
"986",17302385,"2020-03-01",TRUE,0,0,0,5,54872.6584769268,91317.2158296074,"Colorado"
"987",17324457,"2019-10-01",TRUE,0,0,0,4,31235.4665764636,61615.4176097869,"Massachusetts"
"988",17324457,"2019-11-01",TRUE,0,0,0,4,39386.4782138178,78249.939258975,"Massachusetts"
"989",17324457,"2019-12-01",TRUE,0,0,0,3,86495.5976184574,118632.654251229,"Massachusetts"
"990",17324457,"2020-01-01",TRUE,0,0,0,2,303008.207744443,303008.207744443,"Massachusetts"
"991",17389159,"2020-08-01",FALSE,0,0,0,3,7155.87937469267,10654.0131837003,NA
"992",17400268,"2018-04-01",TRUE,1,0,0,3,926.121936771282,1389.18290515692,"California"
"993",17400268,"2019-01-01",TRUE,1,0,0,7,6351.09223998534,13294.4617246676,"California"
"994",17465444,"2020-04-01",FALSE,0,0,0,11,0,0,"Texas"
"995",17465444,"2020-04-01",TRUE,0,0,0,5,0,0,"Texas"
"996",17465444,"2020-05-01",FALSE,0,0,0,15,5532.86897981899,41496.5173486424,"Texas"
"997",17465444,"2020-06-01",FALSE,0,0,0,9,0,0,"Texas"
"998",17465444,"2020-07-01",FALSE,0,0,0,7,24252.1716078037,83752.4761705971,"Texas"
"999",17465444,"2020-08-01",FALSE,0,0,0,3,7399.64353927844,11099.4653089177,"Texas"
"1000",17472092,"2017-01-01",TRUE,1,0,0,2,0,0,"California"
"1001",17609672,"2019-11-01",TRUE,0,0,0,5,29211.3017053581,73028.2542633952,NA
"1002",17640829,"2017-04-01",TRUE,0,0,0,7,2223233.52438048,4719470.96896372,"Arizona"
"1003",17640829,"2018-10-01",TRUE,0,0,0,3,3657312.84069924,5485969.26104886,"Arizona"
"1004",17640829,"2020-01-01",TRUE,0,0,0,2,7660457.17303768,7660457.17303768,"Arizona"
"1005",17640829,"2020-02-01",TRUE,0,0,0,2,7073752.7706602,7073752.7706602,"Arizona"
"1006",17659731,"2019-11-01",TRUE,0,0,0,2,20670.4602314358,20670.4602314358,"California"
"1007",17696512,"2018-06-01",TRUE,0,0,0,5,331306.677278242,566807.330122552,"Maryland"
"1008",17696512,"2018-07-01",TRUE,0,0,0,10,685833.973322066,2469391.91911752,"Maryland"
"1009",17696512,"2018-08-01",TRUE,0,0,0,13,347902.897439353,697210.973273467,"Maryland"
"1010",17696512,"2018-09-01",TRUE,0,0,0,9,227634.054936386,573657.309343926,"Maryland"
"1011",17722768,"2019-09-01",TRUE,0,0,0,2,0,0,"California"
"1012",17777322,"2019-07-01",TRUE,0,0,0,2,25457.027422548,25457.027422548,NA
"1013",17777322,"2019-12-01",TRUE,0,0,0,2,45618.0005920321,45618.0005920321,NA
"1014",17777322,"2020-02-01",TRUE,0,0,0,2,85629.1818370642,85629.1818370642,NA
"1015",17780735,"2019-09-01",TRUE,0,0,0,5,182659.381335984,302859.211119199,"New York"
"1016",17792766,"2020-08-01",FALSE,0,0,0,2,2226.78873118173,2226.78873118173,"California"
"1017",17825682,"2020-05-01",FALSE,1,0,1,9,0,0,"North Carolina"
"1018",17825682,"2020-06-01",FALSE,1,0,1,14,959.923984363623,4062.76570945949,"North Carolina"
"1019",17825682,"2020-07-01",FALSE,1,0,1,13,0,0,"North Carolina"
"1020",17825682,"2020-08-01",FALSE,1,0,1,20,0,0,"North Carolina"
"1021",17825682,"2020-09-01",FALSE,1,0,1,21,0,0,"North Carolina"
"1022",17857214,"2017-01-01",TRUE,0,0,0,8,3482658.63485391,6599025.59539218,"Pennsylvania"
"1023",17857214,"2017-02-01",TRUE,0,0,0,13,2129572.79424405,6726354.78235238,"Pennsylvania"
"1024",17857214,"2017-03-01",TRUE,0,0,0,9,3364988.31131599,6713579.28130235,"Pennsylvania"
"1025",17857214,"2017-04-01",TRUE,0,0,0,11,786.115394086427,4323.63466747535,"Pennsylvania"
"1026",17857214,"2017-05-01",TRUE,0,0,0,4,0,0,"Pennsylvania"
"1027",17857214,"2017-06-01",TRUE,0,0,0,9,239708.633287916,560005.533555879,"Pennsylvania"
"1028",17857214,"2017-07-01",TRUE,0,0,0,7,2378063.03833239,6706994.88139715,"Pennsylvania"
"1029",17857214,"2017-08-01",TRUE,0,0,0,3,887548.56170777,1317029.81417088,"Pennsylvania"
"1030",17857214,"2017-09-01",TRUE,0,0,0,6,3622792.29976177,6592687.05494486,"Pennsylvania"
"1031",17857214,"2017-10-01",TRUE,0,0,0,4,3153627.13259399,6295175.82563341,"Pennsylvania"
"1032",17857214,"2017-11-01",TRUE,0,0,0,5,1495577.56239782,2429961.37351599,"Pennsylvania"
"1033",17857214,"2018-01-01",TRUE,0,0,0,5,2719182.69705956,6624860.53980567,"Pennsylvania"
"1034",17857214,"2018-02-01",TRUE,0,0,0,6,3260197.60410494,8432805.23591118,"Pennsylvania"
"1035",17857214,"2018-03-01",TRUE,0,0,0,5,4710781.03706164,11712966.2050687,"Pennsylvania"
"1036",17857214,"2018-04-01",TRUE,0,0,0,5,3242591.03165236,7970520.78825671,"Pennsylvania"
"1037",17857214,"2018-05-01",TRUE,0,0,0,5,6888639.39904458,11532336.558132,"Pennsylvania"
"1038",17857214,"2018-07-01",TRUE,0,0,0,3,4399529.88404944,6599294.82607415,"Pennsylvania"
"1039",17857214,"2018-08-01",TRUE,0,0,0,3,2818.09895297774,4227.14842946662,"Pennsylvania"
"1040",17857214,"2018-09-01",TRUE,0,0,0,3,20759.1318279807,31138.6977419711,"Pennsylvania"
"1041",17857214,"2018-10-01",TRUE,0,0,0,2,1034419.49352325,1034419.49352325,"Pennsylvania"
"1042",17857214,"2018-12-01",TRUE,0,0,0,2,5651095.32993851,5651095.32993851,"Pennsylvania"
"1043",17857214,"2019-03-01",TRUE,0,0,0,9,3292637.62774176,8425707.5850856,"Pennsylvania"
"1044",17857214,"2020-03-01",TRUE,0,0,0,3,0,0,"Pennsylvania"
"1045",17858664,"2020-06-01",FALSE,0,0,0,2,906.822795903276,906.822795903276,NA
"1046",17949123,"2017-03-01",TRUE,0,0,0,2,12106.4565016313,12106.4565016313,"Oklahoma"
"1047",17949123,"2017-08-01",TRUE,0,0,0,3,18284.5151889481,22981.1651326812,"Oklahoma"
"1048",17949123,"2018-04-01",TRUE,0,0,0,3,0,0,"Oklahoma"
"1049",17949123,"2018-07-01",TRUE,0,0,0,2,1026521.97887733,1026521.97887733,"Oklahoma"
"1050",17949123,"2018-08-01",TRUE,0,0,0,2,12994.165359359,12994.165359359,"Oklahoma"
"1051",17972613,"2017-09-01",TRUE,0,0,0,6,92348.6950480072,242115.708429431,"South Carolina"
"1052",17972613,"2018-02-01",TRUE,0,0,0,2,96429.2922995064,96429.2922995064,"South Carolina"
"1053",17972613,"2018-04-01",TRUE,0,0,0,3,68715.693721594,103073.540582391,"South Carolina"
"1054",17972613,"2018-09-01",TRUE,0,0,0,14,77671.5255403231,543700.678782261,"South Carolina"
"1055",17972613,"2019-01-01",TRUE,0,0,0,5,88201.1740411503,159240.439339864,"South Carolina"
"1056",17972613,"2019-02-01",TRUE,0,0,0,3,930.279912154328,1395.41986823149,"South Carolina"
"1057",17972613,"2019-03-01",TRUE,0,0,0,8,2989281.18775783,5569130.73660354,"South Carolina"
"1058",17972613,"2019-09-01",TRUE,0,0,0,2,82222.1469144305,82222.1469144305,"South Carolina"
"1059",18008607,"2019-02-01",TRUE,0,0,0,3,5441.38917715471,8162.08376573207,"New York"
"1060",18008607,"2019-03-01",TRUE,0,0,0,3,4662.94096532734,6815.49434455065,"New York"
"1061",18014545,"2019-09-01",TRUE,0,0,0,84,13539.8167669291,321510.313988422,"Rhode Island"
"1062",18014545,"2019-10-01",TRUE,0,0,0,94,14018.01428101,83746.2267387122,"Rhode Island"
"1063",18014545,"2019-11-01",TRUE,0,0,0,77,3116.16278640669,10333.6098886,"Rhode Island"
"1064",18014545,"2019-12-01",TRUE,0,0,0,93,15832.9549314607,319006.046839541,"Rhode Island"
"1065",18014545,"2020-01-01",TRUE,0,0,0,110,10953.5490018108,83963.0320105388,"Rhode Island"
"1066",18014545,"2020-02-01",TRUE,0,0,0,74,3911.38170379258,11717.3684119033,"Rhode Island"
"1067",18014545,"2020-03-01",TRUE,0,0,0,96,12131.785759577,317737.117769112,"Rhode Island"
"1068",18014545,"2020-04-01",FALSE,0,0,0,39,3320.94963828715,7856.28105490443,"Rhode Island"
"1069",18014545,"2020-04-01",TRUE,0,0,0,36,3320.94963828715,7856.28105490443,"Rhode Island"
"1070",18014545,"2020-05-01",FALSE,0,0,0,69,3537.63874519677,7565.98302386824,"Rhode Island"
"1071",18014545,"2020-06-01",FALSE,0,0,0,65,3357.4850455646,7856.28105490443,"Rhode Island"
"1072",18014545,"2020-07-01",FALSE,0,0,0,71,221742.41426324,7734802.82623882,"Rhode Island"
"1073",18014545,"2020-08-01",FALSE,0,0,0,69,33390.8972551393,1009656.5805993,"Rhode Island"
"1074",18014545,"2020-09-01",FALSE,0,0,0,47,24992.7505255838,264026.882290904,"Rhode Island"
"1075",18016588,"2017-01-01",TRUE,0,0,0,3,57970.3787715781,86748.9577588914,NA
"1076",18016588,"2019-05-01",TRUE,0,0,0,4,18.1558076000627,34.472367804027,NA
"1077",18016588,"2019-10-01",TRUE,0,0,0,2,87819.3271087278,87819.3271087278,NA
"1078",18016588,"2020-01-01",TRUE,0,0,0,3,29317.1597670557,43975.7355116492,NA
"1079",18016588,"2020-02-01",TRUE,0,0,0,2,7021.34328737693,7021.34328737693,NA
"1080",18044746,"2017-02-01",TRUE,0,0,0,2,1039894.77449896,1039894.77449896,"New York"
"1081",18044746,"2018-10-01",TRUE,0,0,0,2,5640.32226573065,5640.32226573065,"New York"
"1082",18044746,"2019-02-01",TRUE,0,0,0,2,5038.87261758884,5038.87261758884,"New York"
"1083",18153864,"2019-09-01",TRUE,0,0,0,5,3538295.47551507,8843971.20790571,"Pennsylvania"
"1084",18153864,"2019-10-01",TRUE,0,0,0,5,5579423.62681068,9112997.49551854,"Pennsylvania"
"1085",18153864,"2019-11-01",TRUE,0,0,0,9,2704249.85192858,11647188.6122424,"Pennsylvania"
"1086",18153864,"2019-12-01",TRUE,0,0,0,3,664095.67243378,996143.50865067,"Pennsylvania"
"1087",18153864,"2020-01-01",TRUE,0,0,0,3,3019.38254285669,4231.52034269298,"Pennsylvania"
"1088",18153864,"2020-05-01",FALSE,0,0,0,2,0,0,"Pennsylvania"
"1089",18153864,"2020-07-01",FALSE,0,0,0,2,0,0,"Pennsylvania"
"1090",18187531,"2020-01-01",TRUE,0,0,0,5,4328.22921735441,8230.7719703911,NA
"1091",18238626,"2018-12-01",TRUE,0,0,0,3,220068.219199176,310459.928136402,NA
"1092",18238861,"2020-05-01",FALSE,0,0,0,2,663655.463203476,663655.463203476,NA
"1093",18296023,"2020-01-01",TRUE,1,0,0,13,3098.92273891822,18665.900532818,"Louisiana"
"1094",18296023,"2020-02-01",TRUE,1,0,0,35,786012.57498122,3976395.64905436,"Louisiana"
"1095",18296023,"2020-03-01",TRUE,1,0,0,71,422491.286167093,3944319.36306947,"Louisiana"
"1096",18296023,"2020-04-01",FALSE,1,0,0,6,206776.889099418,2691902.21845274,"Louisiana"
"1097",18296023,"2020-04-01",TRUE,1,0,0,22,206776.889099418,2691902.21845274,"Louisiana"
"1098",18296023,"2020-05-01",FALSE,1,0,0,24,920531.166988912,1881333.11184036,"Louisiana"
"1099",18296023,"2020-06-01",FALSE,1,0,0,24,411986.323379833,2201443.60619788,"Louisiana"
"1100",18296023,"2020-07-01",FALSE,1,0,0,25,770848.319917437,3944256.0591864,"Louisiana"
"1101",18296023,"2020-08-01",FALSE,1,0,0,4,533075.034299777,1066150.06859955,"Louisiana"
"1102",18296585,"2018-07-01",TRUE,0,0,0,2,0,0,"Washington"
"1103",18320606,"2019-11-01",TRUE,0,0,0,2,1304.33233358199,1304.33233358199,"Pennsylvania"
"1104",18320606,"2019-12-01",TRUE,0,0,0,4,1719302.43174768,3438604.86349537,"Pennsylvania"
"1105",18320606,"2020-03-01",TRUE,0,0,0,7,0,0,"Pennsylvania"
"1106",18320606,"2020-04-01",FALSE,0,0,0,1,0,0,"Pennsylvania"
"1107",18320606,"2020-04-01",TRUE,0,0,0,1,0,0,"Pennsylvania"
"1108",18320606,"2020-06-01",FALSE,0,0,0,6,70.7984226591656,212.395267977497,"Pennsylvania"
"1109",18320606,"2020-07-01",FALSE,0,0,0,4,0,0,"Pennsylvania"
"1110",18340565,"2019-08-01",TRUE,0,0,0,4,4510.87639585676,8290.29642627141,NA
"1111",18340565,"2020-02-01",TRUE,0,0,0,2,3940.79509848682,3940.79509848682,NA
"1112",18340565,"2020-07-01",FALSE,0,0,0,2,0,0,NA
"1113",18460865,"2017-01-01",TRUE,1,0,0,7,50163.3925267395,94931.0975994145,"Washington"
"1114",18460865,"2017-05-01",TRUE,1,0,0,3,15370.9477829995,22871.3022398524,"Washington"
"1115",18460865,"2017-07-01",TRUE,1,0,0,3,1606.65068906994,2409.97603360491,"Washington"
"1116",18460865,"2017-09-01",TRUE,1,0,0,3,99604.7166110985,147519.836789123,"Washington"
"1117",18460865,"2017-10-01",TRUE,1,0,0,6,16602.6475669989,34498.1261755521,"Washington"
"1118",18460865,"2017-11-01",TRUE,1,0,0,6,19756.9460910545,58059.9939038353,"Washington"
"1119",18460865,"2018-05-01",TRUE,1,0,0,2,23025.331998377,23025.331998377,"Washington"
"1120",18460865,"2018-08-01",TRUE,1,0,0,3,30452.9872622104,45185.5266024558,"Washington"
"1121",18460865,"2018-09-01",TRUE,1,0,0,2,65373.0205994098,65373.0205994098,"Washington"
"1122",18460865,"2019-07-01",TRUE,1,0,0,2,6895.29722492811,6895.29722492811,"Washington"
"1123",18470598,"2019-07-01",TRUE,0,0,0,6,4213.60573366868,7693.06758210168,"Massachusetts"
"1124",18470598,"2019-08-01",TRUE,0,0,0,13,2500.98529677728,6911.06882758775,"Massachusetts"
"1125",18470598,"2019-09-01",TRUE,0,0,0,11,1343.71765000421,6674.90578335189,"Massachusetts"
"1126",18470598,"2019-10-01",TRUE,0,0,0,12,52210.9726689,303357.959332517,"Massachusetts"
"1127",18470598,"2019-11-01",TRUE,0,0,0,25,1887.581766307,6444.88710338178,"Massachusetts"
"1128",18470598,"2019-12-01",TRUE,0,0,0,15,299.927176644353,2249.45382483265,"Massachusetts"
"1129",18470598,"2020-01-01",TRUE,0,0,0,16,1365.36315285034,3417.53248268427,"Massachusetts"
"1130",18470598,"2020-02-01",TRUE,0,0,0,16,2174.1086718501,6859.97058662998,"Massachusetts"
"1131",18470598,"2020-03-01",TRUE,0,0,0,17,1456.12180612475,6708.41343974044,"Massachusetts"
"1132",18470598,"2020-04-01",FALSE,0,0,0,4,0,0,"Massachusetts"
"1133",18470598,"2020-04-01",TRUE,0,0,0,4,0,0,"Massachusetts"
"1134",18470598,"2020-05-01",FALSE,0,0,0,12,0,0,"Massachusetts"
"1135",18470598,"2020-06-01",FALSE,0,0,0,11,0,0,"Massachusetts"
"1136",18470598,"2020-07-01",FALSE,0,0,0,14,0,0,"Massachusetts"
"1137",18497075,"2019-03-01",TRUE,0,0,0,3,908650.727813728,1358882.65293526,"Florida"
"1138",18551438,"2019-09-01",TRUE,0,0,0,2,19867.7186246492,19867.7186246492,NA
"1139",18551438,"2019-10-01",TRUE,0,0,0,5,8203.36050841816,20508.3997776339,NA
"1140",18551438,"2019-12-01",TRUE,0,0,0,2,8321.57926032163,8321.57926032163,NA
"1141",18629180,"2018-02-01",TRUE,0,0,0,40,7932.62568686437,70099.1559305771,"California"
"1142",18629180,"2018-03-01",TRUE,0,0,0,36,2436.448689437,14660.2787637698,"California"
"1143",18629180,"2018-04-01",TRUE,0,0,0,22,7941.22311819355,57511.4374478673,"California"
"1144",18629180,"2018-05-01",TRUE,0,0,0,31,15875.2145503356,201166.146553061,"California"
"1145",18629180,"2018-06-01",TRUE,0,0,0,9,2610.1960460988,4923.47093643375,"California"
"1146",18629180,"2018-07-01",TRUE,0,0,0,28,1297360.72685636,2609093.41790728,"California"
"1147",18629180,"2018-08-01",TRUE,0,0,0,30,15768.4263453389,64201.3829433877,"California"
"1148",18629180,"2018-09-01",TRUE,0,0,0,29,98744.3145478868,669728.093528576,"California"
"1149",18629180,"2018-10-01",TRUE,0,0,0,68,18652.5099620106,113896.272837313,"California"
"1150",18629180,"2018-11-01",TRUE,0,0,0,41,277024.13025144,1234102.14101602,"California"
"1151",18629180,"2018-12-01",TRUE,0,0,0,28,20958.3362459295,101172.394609644,"California"
"1152",18629180,"2019-01-01",TRUE,0,0,0,32,23336.1391587326,74034.6036267174,"California"
"1153",18629180,"2019-02-01",TRUE,0,0,0,23,206733.22390828,692197.159300581,"California"
"1154",18629180,"2019-03-01",TRUE,0,0,0,19,8871.42964308296,26886.1208311032,"California"
"1155",18629180,"2019-04-01",TRUE,0,0,0,26,17959.9824886299,80828.3005603139,"California"
"1156",18629180,"2019-05-01",TRUE,0,0,0,19,1389.64004860954,13201.5804617906,"California"
"1157",18629180,"2019-06-01",TRUE,0,0,0,17,156095.136662235,1277222.80020836,"California"
"1158",18629180,"2019-07-01",TRUE,0,0,0,15,140505.582494237,684437.309044897,"California"
"1159",18629180,"2019-08-01",TRUE,0,0,0,22,32869.523921676,224529.071439298,"California"
"1160",18629180,"2019-09-01",TRUE,0,0,0,13,17499.630581383,33501.0106804455,"California"
"1161",18629180,"2019-10-01",TRUE,0,0,0,16,16846.8301487613,56747.7418947324,"California"
"1162",18629180,"2019-11-01",TRUE,0,0,0,14,38072.9475133882,108443.468439505,"California"
"1163",18629180,"2019-12-01",TRUE,0,0,0,13,113979.434778738,684735.593101335,"California"
"1164",18629180,"2020-01-01",TRUE,0,0,0,9,2380.57934385419,7455.09865673891,"California"
"1165",18629180,"2020-02-01",TRUE,0,0,0,17,267469.727280907,693662.705159525,"California"
"1166",18629180,"2020-03-01",TRUE,0,0,0,17,11637.0146630202,59114.1578999489,"California"
"1167",18629180,"2020-04-01",FALSE,0,0,0,5,88686.4404455303,487775.422450417,"California"
"1168",18629180,"2020-04-01",TRUE,0,0,0,6,88686.4404455303,487775.422450417,"California"
"1169",18679140,"2019-05-01",TRUE,0,0,0,2,0,0,"Pennsylvania"
"1170",18679140,"2019-10-01",TRUE,0,0,0,3,6988.83062406431,9938.9676328238,"Pennsylvania"
"1171",18692254,"2019-07-01",TRUE,0,0,0,2,0,0,"New York"
"1172",18692254,"2019-08-01",TRUE,0,0,0,11,1923.23728677758,5188.62217229606,"New York"
"1173",18692254,"2019-09-01",TRUE,0,0,0,4,7790.66597145669,14613.0971081417,"New York"
"1174",18692254,"2019-10-01",TRUE,0,0,0,8,3985.22364346539,15735.2121213549,"New York"
"1175",18692254,"2019-11-01",TRUE,0,0,0,6,5060.59832719515,15181.7949815854,"New York"
"1176",18692254,"2019-12-01",TRUE,0,0,0,11,2702.17177080102,14861.9447394056,"New York"
"1177",18692254,"2020-01-01",TRUE,0,0,0,3,0,0,"New York"
"1178",18692254,"2020-02-01",TRUE,0,0,0,4,7609.57173018771,15219.1434603754,"New York"
"1179",18692254,"2020-03-01",TRUE,0,0,0,7,7451.87680492447,15181.7949815854,"New York"
"1180",18692254,"2020-04-01",FALSE,0,0,0,2,284.264939995227,994.927289983294,"New York"
"1181",18692254,"2020-04-01",TRUE,0,0,0,5,284.264939995227,994.927289983294,"New York"
"1182",18692254,"2020-08-01",FALSE,0,0,0,2,0,0,"New York"
"1183",18767936,"2017-11-01",TRUE,0,0,0,5,33277.1456941874,55848.6553302662,"Tennessee"
"1184",18767936,"2017-12-01",TRUE,0,0,0,6,103292.705894128,274235.074987869,"Tennessee"
"1185",18767936,"2018-01-01",TRUE,0,0,0,8,78958.8743906597,262174.626070024,"Tennessee"
"1186",18767936,"2018-02-01",TRUE,0,0,0,6,91167.7257641721,272337.620452972,"Tennessee"
"1187",18767936,"2018-03-01",TRUE,0,0,0,5,207500.38121491,340534.448959272,"Tennessee"
"1188",18767936,"2018-04-01",TRUE,0,0,0,4,24510.7575250888,48635.3607916205,"Tennessee"
"1189",18767936,"2018-05-01",TRUE,0,0,0,7,416944.994975527,731435.654712041,"Tennessee"
"1190",18767936,"2018-08-01",TRUE,0,0,0,5,109092.729594736,272731.823986841,"Tennessee"
"1191",18767936,"2018-09-01",TRUE,0,0,0,5,845161.694698691,1460170.6743595,"Tennessee"
"1192",18767936,"2018-10-01",TRUE,0,0,0,4,647454.541163528,1186279.1422484,"Tennessee"
"1193",18767936,"2018-11-01",TRUE,0,0,0,2,376.710398369424,376.710398369424,"Tennessee"
"1194",18767936,"2018-12-01",TRUE,0,0,0,7,126372.549570478,272108.916938043,"Tennessee"
"1195",18767936,"2019-01-01",TRUE,0,0,0,6,226472.499341053,345391.644846842,"Tennessee"
"1196",18767936,"2019-02-01",TRUE,0,0,0,2,0,0,"Tennessee"
"1197",18767936,"2019-03-01",TRUE,0,0,0,6,188381.092070959,396561.178849569,"Tennessee"
"1198",18767936,"2019-04-01",TRUE,0,0,0,12,87439.2409034374,278016.935744908,"Tennessee"
"1199",18767936,"2019-05-01",TRUE,0,0,0,10,315834.066281854,799385.390751947,"Tennessee"
"1200",18767936,"2019-06-01",TRUE,0,0,0,6,517287.186830688,894924.579380658,"Tennessee"
"1201",18767936,"2019-07-01",TRUE,0,0,0,8,449491.721467252,1461954.17419637,"Tennessee"
"1202",18767936,"2019-08-01",TRUE,0,0,0,7,137487.022997675,317005.098682216,"Tennessee"
"1203",18767936,"2019-09-01",TRUE,0,0,0,5,475515.078395793,766153.406811678,"Tennessee"
"1204",18767936,"2019-10-01",TRUE,0,0,0,4,306500.347716068,479777.648248916,"Tennessee"
"1205",18767936,"2019-11-01",TRUE,0,0,0,5,22817.6528757238,52412.8444641322,"Tennessee"
"1206",18767936,"2020-01-01",TRUE,0,0,0,2,15361.6338889067,15361.6338889067,"Tennessee"
"1207",18767936,"2020-02-01",TRUE,0,0,0,3,14423.6135930351,21314.0877745799,"Tennessee"
"1208",18767936,"2020-03-01",TRUE,0,0,0,2,4660.50929258498,4660.50929258498,"Tennessee"
"1209",18767936,"2020-04-01",FALSE,0,0,0,3,7623.7903967971,15361.6338889067,"Tennessee"
"1210",18767936,"2020-04-01",TRUE,0,0,0,2,7623.7903967971,15361.6338889067,"Tennessee"
"1211",18809526,"2018-10-01",TRUE,0,0,1,2,4257.9502716709,4257.9502716709,"New York"
"1212",18838699,"2020-06-01",FALSE,0,0,0,5,243057.023939501,404640.246691819,"Delaware"
"1213",18838699,"2020-07-01",FALSE,0,0,0,7,3492663.24730468,12224321.3655664,"Delaware"
"1214",18838699,"2020-08-01",FALSE,0,0,0,7,223669.853390029,433136.66225723,"Delaware"
"1215",18904721,"2017-01-01",TRUE,0,0,0,2,336260.987474509,336260.987474509,"New York"
"1216",18904721,"2017-06-01",TRUE,0,0,0,3,2960.27925303267,4440.41887954901,"New York"
"1217",18904721,"2017-09-01",TRUE,0,0,0,6,4023167.12622458,6710795.74300848,"New York"
"1218",18904721,"2018-02-01",TRUE,0,0,0,6,5071.84563434674,8490.66595650735,"New York"
"1219",18904721,"2018-04-01",TRUE,0,0,0,3,3696.23064438592,5075.06529567984,"New York"
"1220",18923259,"2018-11-01",TRUE,0,0,0,3,8425.02817696315,12637.5422654447,"Georgia"
"1221",18923259,"2018-12-01",TRUE,0,0,0,12,5473.93668668932,18779.980941508,"Georgia"
"1222",18923259,"2019-02-01",TRUE,0,0,0,3,0,0,"Georgia"
