"","sic","year","emp","vship","matcost","vadd","energy","cap"
"288",2656,93,15.8999996185303,2456,1432.90002441406,1030.30004882812,46.5999984741211,1366.5
"289",2657,58,55,1075,602.200012207031,479.100006103516,6.69999980926514,1261.80004882812
"290",2657,93,52.5,8009.39990234375,4372.2001953125,3600.39990234375,106.400001525879,2761.39990234375
"291",2671,58,9.10000038146973,234.199996948242,156.800003051758,82.5999984741211,3,307.899993896484
"292",2671,93,18.1000003814697,3739.10009765625,2228.5,1505.69995117188,64,1424.30004882812
"293",2672,58,18.7000007629395,571,329.899993896484,237,6.30000019073486,483
"294",2672,93,32.5999984741211,8071,4275.89990234375,3801.19995117188,129.199996948242,2517.60009765625
"295",2673,58,26.6000003814697,591.900024414062,360.100006103516,221.399993896484,2.59999990463257,720.5
"296",2673,93,39.4000015258789,5813.2998046875,3004.39990234375,2786.80004882812,143.699996948242,2633.19995117188
"297",2674,58,12.3999996185303,316.600006103516,241.699996948242,87.5,1.70000004768372,167.199996948242
"298",2674,93,18.7000007629395,2802.60009765625,1799.30004882812,1002.59997558594,32,672.599975585938
"299",2675,58,12.1999998092651,251.399993896484,139.100006103516,111.199996948242,1.39999997615814,525.799987792969
"300",2675,93,15.1999998092651,2029.69995117188,1177.69995117188,849,19,823.299987792969
"301",2676,58,12.3000001907349,441.100006103516,320.700012207031,142,1,373.5
"302",2676,93,39.5999984741211,15525.099609375,7177.89990234375,8400.900390625,125.599998474121,5176.10009765625
"303",2677,58,17.7999992370605,271.600006103516,133.199996948242,138.300003051758,1.70000004768372,296.299987792969
"304",2677,93,24.7000007629395,2772.80004882812,1496.30004882812,1284.59997558594,46.4000015258789,906
"305",2678,58,15.6000003814697,362.299987792969,194.5,144.899993896484,3.09999990463257,395
"306",2678,93,9.39999961853027,1482.5,790.200012207031,705.599975585938,11.6999998092651,593.599975585938
"307",2679,58,26.2999992370605,561.5,286.899993896484,248,8.30000019073486,600.900024414062
"308",2679,93,33.9000015258789,4953.39990234375,2597,2365.5,121.699996948242,1679.30004882812
"309",2711,58,295.600006103516,3628,1112.40002441406,2528.80004882812,21.7999992370605,9829.900390625
"310",2711,93,410.299987792969,34651,6906.60009765625,27744.69921875,291.799987792969,18084.80078125
"311",2721,58,66.6999969482422,1729.5,764.700012207031,974.5,4.40000009536743,1360.40002441406
"312",2721,93,117.099998474121,22652.5,6391.2001953125,16271.900390625,45,3410.39990234375
"313",2731,58,38.5,1033.09997558594,413.299987792969,616.200012207031,1.89999997615814,542.900024414062
"314",2731,93,83.1999969482422,18615.900390625,5806.7998046875,12742.900390625,38.4000015258789,2990.19995117188
"315",2732,58,28.6000003814697,357.700012207031,130.399993896484,226.800003051758,2.79999995231628,433.899993896484
"316",2732,93,49.7999992370605,4810.10009765625,1895.69995117188,2903.69995117188,63.9000015258789,2045.80004882812
"317",2741,58,19.2999992370605,307.899993896484,109,199.199996948242,1.10000002384186,194.899993896484
"318",2741,93,66.5999984741211,11806.599609375,2592.10009765625,9218.099609375,33.4000015258789,1524.69995117188
"319",2752,58,263.799987792969,3665.80004882812,1514.5,2157.30004882812,9.5,2456
"320",2752,93,437.600006103516,44704.19921875,19304.5,25406.900390625,634.799987792969,14523.7998046875
"321",2754,58,25,409.299987792969,173.199996948242,238,3.09999990463257,401
"322",2754,93,21.5,3492,1756.19995117188,1724,83.1999969482422,1871.90002441406
"323",2759,58,149,2341.89990234375,960.900024414062,1400.19995117188,17.5,2321.10009765625
"324",2759,93,112.699996948242,9977,4271.60009765625,5707.5,111.599998474121,4969.7001953125
"325",2761,58,23.6000003814697,405.700012207031,160,245.199996948242,2.09999990463257,569.200012207031
"326",2761,93,46.9000015258789,7491.2998046875,3544.89990234375,3949.19995117188,65.4000015258789,2350.5
"327",2771,58,21.7999992370605,291.5,117.199996948242,178.600006103516,2.09999990463257,309.5
"328",2771,93,22.2000007629395,4274.5,825.799987792969,3481.60009765625,16.8999996185303,1086.09997558594
"329",2782,58,17.8999996185303,217.899993896484,83.3000030517578,132.699996948242,1.20000004768372,208.399993896484
"330",2782,93,37.5,3771.19995117188,1155.40002441406,2608.80004882812,32.7000007629395,1114.19995117188
"331",2789,58,22.2000007629395,182,48.5999984741211,132.699996948242,1.39999997615814,200.100006103516
"332",2789,93,25.6000003814697,1258,302,957.599975585938,21.6000003814697,600.099975585938
"333",2791,58,18,177.199996948242,22.5,155.100006103516,1.39999997615814,242.399993896484
"334",2791,93,25.3999996185303,1635.40002441406,316.899993896484,1320.90002441406,16.2000007629395,759.599975585938
"335",2796,58,45.2999992370605,562.299987792969,159.5,404.799987792969,3.90000009536743,586.200012207031
"336",2796,93,38.2999992370605,3493.80004882812,766.599975585938,2729.39990234375,43.2000007629395,1401.30004882812
"337",2812,58,20.5,504.299987792969,198.300003051758,306.200012207031,62.4000015258789,1590.80004882812
"338",2812,93,7.69999980926514,2480.89990234375,1425.19995117188,1093.59997558594,688.400024414062,2430.19995117188
"339",2813,58,10.6000003814697,277.399993896484,103.5,174.199996948242,16.7000007629395,2812
"340",2813,93,7.80000019073486,3435.69995117188,1092.69995117188,2353.19995117188,787.900024414062,2729
"341",2816,58,11.3999996185303,417.700012207031,172.199996948242,235.699996948242,15.5,2563.60009765625
"342",2816,93,8.69999980926514,3275.69995117188,1323.19995117188,1960.59997558594,172.699996948242,2552.89990234375
"343",2819,58,70.4000015258789,2155.80004882812,1008.70001220703,1149.69995117188,258.399993896484,6241
"344",2819,93,69.5,17146.69921875,6634.10009765625,10465.2001953125,1316.69995117188,8240.2998046875
"345",2821,58,39.7999992370605,1442,759.799987792969,680.900024414062,28.1000003814697,5343.7998046875
"346",2821,93,62.2000007629395,31545.599609375,19500.599609375,11953.5,1238.69995117188,18448
"347",2822,58,9.30000019073486,536.299987792969,341,197.899993896484,9.89999961853027,599.400024414062
"348",2822,93,12.1999998092651,4738.60009765625,2592.10009765625,2133.5,229.5,2606.39990234375
"349",2823,58,42.5999984741211,722.799987792969,322.299987792969,390.299987792969,26.3999996185303,1607.80004882812
"350",2823,93,9.30000019073486,1744.59997558594,800.799987792969,944.700012207031,78.5999984741211,1809.30004882812
"351",2824,58,18.7000007629395,668.400024414062,243.699996948242,439.600006103516,9.19999980926514,2102.80004882812
"352",2824,93,42.2999992370605,11548.400390625,5548,6020.2001953125,475.899993896484,9000
"353",2833,58,10.1999998092651,322.299987792969,148.899993896484,175.800003051758,6.69999980926514,1441.09997558594
"354",2833,93,13,5925.7998046875,2757.80004882812,3191.19995117188,113,4031.10009765625
"355",2834,58,82,2591.80004882812,700.599975585938,1881.5,15.5,3003.60009765625
"356",2834,93,128.199996948242,53280.80078125,14120.2001953125,39415.30078125,389.100006103516,19297.900390625
"357",2835,58,2,36.7999992370605,12.3000001907349,24.2000007629395,0.300000011920929,106.699996948242
"358",2835,93,39.2999992370605,6864.39990234375,1623.30004882812,5256.10009765625,74.1999969482422,1740.5
"359",2836,58,1.70000004768372,27,12.6000003814697,14.6999998092651,0.400000005960464,79.8000030517578
"360",2836,93,19,4914,1483.19995117188,3479.30004882812,45.7000007629395,1135.69995117188
"361",2841,58,29.6000003814697,1605.90002441406,747.799987792969,857.599975585938,11.3999996185303,1531.40002441406
"362",2841,93,31.2000007629395,15457.7001953125,7174.39990234375,8225.099609375,122.400001525879,5023.2998046875
"363",2842,58,22,751.700012207031,367.299987792969,385.200012207031,45.7999992370605,1409.90002441406
"364",2842,93,22.7999992370605,8078.60009765625,2963.80004882812,5134.7998046875,39,1994.19995117188
"365",2843,58,3.09999990463257,126.599998474121,73.3000030517578,52.4000015258789,1.70000004768372,271.600006103516
"366",2843,93,8.60000038146973,3660.5,2087.80004882812,1572.40002441406,96.0999984741211,1461.59997558594
"367",2844,58,29.5,1059.19995117188,358.899993896484,697.5,3,1209.09997558594
"368",2844,93,61.7000007629395,19706.400390625,6152.60009765625,13588.7998046875,85.0999984741211,3909.19995117188
"369",2851,58,56.2999992370605,1800.30004882812,1028.09997558594,773.200012207031,11.5,1675
"370",2851,93,50.2999992370605,16030.2998046875,8293.2998046875,7722.7001953125,114.300003051758,4183
"371",2861,58,7.30000019073486,182.199996948242,99.3000030517578,85.3000030517578,4.59999990463257,184.300003051758
"372",2861,93,2.59999990463257,738.799987792969,373.700012207031,362.100006103516,27.5,483.399993896484
"373",2865,58,29.7000007629395,1018,581.599975585938,430.600006103516,32.0999984741211,3421
"374",2865,93,23.2999992370605,10177,6457.2001953125,3710.60009765625,482,8074.7998046875
"375",2869,58,90.5,3965.10009765625,1971.69995117188,1998.90002441406,130.100006103516,17112.400390625
"376",2869,93,97.5,53364.19921875,30666.69921875,22674.80078125,2882.30004882812,44223.3984375
"377",2873,58,13.8000001907349,435.200012207031,202.300003051758,233.300003051758,47.9000015258789,1205.19995117188
"378",2873,93,7,3467.10009765625,2118.80004882812,1341.59997558594,455.100006103516,2895.30004882812
"379",2874,58,19.1000003814697,615.400024414062,408.100006103516,206.199996948242,26.7000007629395,1206.19995117188
"380",2874,93,9.39999961853027,3648,2625.89990234375,975.400024414062,135.399993896484,3358
"381",2875,58,12.5,448.299987792969,339.799987792969,109,4.40000009536743,428.899993896484
"382",2875,93,6.69999980926514,2272.89990234375,1574.5,721.200012207031,29.2000007629395,867.099975585938
"383",2879,58,8.5,358,235.5,123.599998474121,3.59999990463257,345
"384",2879,93,16.2999992370605,9553.7998046875,3515.80004882812,6042.39990234375,174.699996948242,3638.80004882812
"385",2891,58,11.6999998092651,330.299987792969,182.899993896484,147.699996948242,5.19999980926514,544
"386",2891,93,20.8999996185303,5859.2998046875,3131.19995117188,2746,70.4000015258789,1469.80004882812
"387",2892,58,15,228.600006103516,95.4000015258789,131.600006103516,6,453
"388",2892,93,10,1172.59997558594,385.200012207031,793.599975585938,34.7000007629395,704.299987792969
"389",2893,58,8,228.100006103516,119.099998474121,108.800003051758,1.89999997615814,231.800003051758
"390",2893,93,12.1999998092651,3209.89990234375,2084.10009765625,1134.5,25.3999996185303,518.799987792969
"391",2895,58,3.20000004768372,119.300003051758,46.9000015258789,72.5999984741211,3.5,213.199996948242
"392",2895,93,1.89999997615814,723.799987792969,312.600006103516,412.799987792969,41.2000007629395,675.799987792969
"393",2899,58,27,784.599975585938,391.700012207031,391.200012207031,12.6999998092651,1339.30004882812
"394",2899,93,36.7999992370605,10885.099609375,5419.7998046875,5484.2998046875,236.899993896484,4417.89990234375
"395",2911,58,129.5,13523.7998046875,11560.7001953125,1784.5,226.5,35965.6015625
"396",2911,93,73.0999984741211,129961.1015625,110279,18710.30078125,3780.60009765625,58827.80078125
"397",2951,58,7.80000019073486,267.700012207031,154.899993896484,112.5,9.80000019073486,544.400024414062
"398",2951,93,13.3999996185303,4362.60009765625,2802.19995117188,1568.19995117188,248.699996948242,1687.30004882812
"399",2952,58,15.5,460.100006103516,304.399993896484,156.5,8.30000019073486,358.299987792969
"400",2952,93,12.8999996185303,4173,2539.10009765625,1634,87.5999984741211,1146.80004882812
"401",2992,58,7.59999990463257,281.399993896484,177.5,103.099998474121,2.09999990463257,306.799987792969
"402",2992,93,12.1999998092651,5294.60009765625,3617.69995117188,1703.19995117188,51.7000007629395,1245.09997558594
"403",2999,58,3,87.3000030517578,55.9000015258789,32.2000007629395,2,70.9000015258789
"404",2999,93,2.09999990463257,1042.09997558594,609.299987792969,436.299987792969,33.4000015258789,494.100006103516
"405",3011,58,89.4000015258789,2577.80004882812,1386.69995117188,1180,30.1000003814697,3644.39990234375
"406",3011,93,65.0999984741211,12601.2001953125,5492,7125.2001953125,266.799987792969,7690.2998046875
"407",3021,58,21.2000007629395,242.199996948242,88.1999969482422,156,2.90000009536743,280.200012207031
"408",3021,93,12,796.400024414062,377.200012207031,409.5,12.3999996185303,227.699996948242
"409",3052,58,29.8999996185303,471.399993896484,220.899993896484,249,8.30000019073486,505
"410",3052,93,21.1000003814697,2872.60009765625,1390.40002441406,1517.30004882812,54.4000015258789,1434.90002441406
"411",3053,58,23.7000007629395,347.899993896484,155.399993896484,191.5,5.40000009536743,438.299987792969
"412",3053,93,33.4000015258789,3433.80004882812,1421.19995117188,2009.09997558594,59.7999992370605,1113.69995117188
"413",3061,58,38.7999992370605,546.900024414062,235.100006103516,310,8.80000019073486,1091.90002441406
"414",3061,93,50.7000007629395,4996.2998046875,2123.60009765625,2885.19995117188,115.900001525879,1908.59997558594
"415",3069,58,43.7999992370605,751.700012207031,369.200012207031,379.5,15.1999998092651,1017.29998779297
"416",3069,93,58.4000015258789,7608.2001953125,3874.10009765625,3727.60009765625,176.5,2060.30004882812
"417",3081,58,10.1000003814697,293.5,152,142.800003051758,5.5,535.200012207031
"418",3081,93,55.2999992370605,11173.2998046875,5666.10009765625,5524.5,324.799987792969,5434.89990234375
"419",3082,58,5.30000019073486,82.1999969482422,41,42.0999984741211,1.5,170.899993896484
"420",3082,93,28,3517.30004882812,1698.30004882812,1815.5,84.5,1679.69995117188
"421",3083,58,3.59999990463257,77.3000030517578,37.7000007629395,39.7000007629395,1.39999997615814,68.8000030517578
"422",3083,93,15.1000003814697,2261.39990234375,1102.80004882812,1162.59997558594,47.2000007629395,735.299987792969
"423",3084,58,2.59999990463257,88.5999984741211,54.2999992370605,34.5999984741211,2,72.0999984741211
"424",3084,93,13.8000001907349,2846,1851.5,1021.09997558594,72.0999984741211,801
"425",3085,58,5.30000019073486,102.199996948242,54.4000015258789,47.7999992370605,2,220
"426",3085,93,33.5,5036.2998046875,2709.10009765625,2360.60009765625,192,2180.80004882812
"427",3086,58,12.8000001907349,249.300003051758,142.399993896484,107.599998474121,5.19999980926514,427.899993896484
"428",3086,93,69,10095.2001953125,5475.7998046875,4630.89990234375,220,4087.19995117188
"429",3087,58,3.59999990463257,90.3000030517578,55.5,35.7000007629395,2,120.400001525879
"430",3087,93,24.7999992370605,5080.10009765625,3110.39990234375,1975.80004882812,105.800003051758,1148.30004882812
"431",3088,58,1.60000002384186,25.6000003814697,11.1000003814697,14.5,0.400000005960464,18.6000003814697
"432",3088,93,12.1999998092651,1272.19995117188,533.799987792969,731.799987792969,15,374
"433",3089,58,81,1226.19995117188,592.5,638,21.5,1753.59997558594
"434",3089,93,443.899993896484,49187.1015625,22979.5,26306.80078125,1177.5,17687.80078125
"435",3111,58,37.0999984741211,743.099975585938,464.899993896484,275.799987792969,14,514.900024414062
"436",3111,93,16.8999996185303,3198,2238,1016.70001220703,56.0999984741211,617
"437",3131,58,18,256.700012207031,158.600006103516,98.4000015258789,1.70000004768372,210.800003051758
"438",3131,93,3.5,303.5,161.399993896484,143,2.59999990463257,64.6999969482422
"439",3142,58,11.5,112.099998474121,52.5999984741211,59.7000007629395,0.5,31.2000007629395
"440",3142,93,3.70000004768372,301.799987792969,117.300003051758,189.199996948242,2.20000004768372,47.5999984741211
"441",3143,58,84.9000015258789,807.799987792969,380.200012207031,428.299987792969,3.5,411.700012207031
"442",3143,93,24.6000003814697,2351.10009765625,1183.80004882812,1196.5,13.1999998092651,408.899993896484
"443",3144,58,96.0999984741211,914.700012207031,430.5,484.899993896484,3.90000009536743,473.5
"444",3144,93,14.3999996185303,1010.29998779297,449.100006103516,569.400024414062,6.80000019073486,329.700012207031
"445",3149,58,34.2999992370605,326.399993896484,153.600006103516,173.100006103516,1.39999997615814,148.5
"446",3149,93,5.80000019073486,310.299987792969,154,156.699996948242,3.5,151.5
"447",3151,58,6.19999980926514,54.2000007629395,28.2999992370605,26,0.300000011920929,20.7999992370605
"448",3151,93,2.70000004768372,169.199996948242,84.8000030517578,82,1.39999997615814,20.6000003814697
"449",3161,58,15.8999996185303,184.699996948242,88.1999969482422,96.5999984741211,0.899999976158142,115
"450",3161,93,9.60000038146973,930.400024414062,464.700012207031,490.700012207031,9.69999980926514,203
"451",3171,58,22,231.100006103516,119.400001525879,111.5,0.800000011920929,83.1999969482422
"452",3171,93,4.09999990463257,387.299987792969,170.699996948242,213.899993896484,3.20000004768372,98.3000030517578
"453",3172,58,13.6999998092651,138.100006103516,62.5,75.8000030517578,0.899999976158142,66.4000015258789
"454",3172,93,5.30000019073486,394.5,146.399993896484,249.300003051758,2.5,74.3000030517578
"455",3199,58,8.80000019073486,117.5,54.9000015258789,62.5,0.699999988079071,146.399993896484
"456",3199,93,8.10000038146973,650.5,326,334.700012207031,8.80000019073486,95.1999969482422
"457",3211,58,21.2000007629395,384.700012207031,115.099998474121,263.200012207031,19,1619.69995117188
"458",3211,93,11.3000001907349,2283,844.099975585938,1413.90002441406,189.399993896484,2515.10009765625
"459",3221,58,54.9000015258789,862.099975585938,333.600006103516,532.5,45.5,1832.5
"460",3221,93,30.6000003814697,4824.7998046875,1879.90002441406,2750.30004882812,412.100006103516,4226
"461",3229,58,35.4000015258789,445.399993896484,128.899993896484,312.299987792969,21.6000003814697,1117
"462",3229,93,34.0999984741211,4464.5,1509.59997558594,2950.5,302.100006103516,3728.10009765625
"463",3231,58,24,468.799987792969,226,242.699996948242,5,759.400024414062
"464",3231,93,54.7999992370605,7515.7001953125,3530.39990234375,3950,160.699996948242,2807.39990234375
"465",3241,58,41.0999984741211,1073.5,354.399993896484,724.799987792969,161.5,4419.2998046875
"466",3241,93,16.6000003814697,4186.7998046875,1948.5,2146.19995117188,836.5,4644.5
"467",3251,58,31.1000003814697,286.700012207031,89.4000015258789,196.899993896484,38.2000007629395,1153.40002441406
"468",3251,93,14.6999998092651,1199.09997558594,437.299987792969,759.799987792969,157.300003051758,893.599975585938
"469",3253,58,13.1000003814697,135.5,44.0999984741211,92.8000030517578,4.5,260.100006103516
"470",3253,93,8.69999980926514,810.900024414062,260.899993896484,567.799987792969,47.2000007629395,445.200012207031
"471",3255,58,12.3999996185303,163.5,56.5999984741211,104.900001525879,11.8999996185303,898.299987792969
"472",3255,93,5.19999980926514,742.400024414062,367.600006103516,374.700012207031,32.5,389.899993896484
"473",3259,58,13.8000001907349,134.899993896484,38.2000007629395,95.9000015258789,14,566.400024414062
"474",3259,93,1.79999995231628,118.300003051758,47.5999984741211,71.4000015258789,17,169.800003051758
"475",3261,58,9.69999980926514,142.699996948242,52.7999992370605,87.3000030517578,4.40000009536743,157.5
"476",3261,93,9.10000038146973,982.299987792969,278.5,697.5,35.7999992370605,286.899993896484
"477",3262,58,7.19999980926514,47.7000007629395,8.10000038146973,39.2999992370605,1.70000004768372,85.5999984741211
"478",3262,93,5.30000019073486,357.600006103516,82.5999984741211,270.399993896484,14.6000003814697,167.899993896484
"479",3263,58,8.69999980926514,50.2000007629395,13.1999998092651,36.2999992370605,1.70000004768372,47.5
"480",3263,93,0.899999976158142,51.2000007629395,17.1000003814697,34.2000007629395,2.70000004768372,32.2999992370605
"481",3264,58,9.39999961853027,100.099998474121,32,67.8000030517578,2.70000004768372,432.100006103516
"482",3264,93,9.39999961853027,851.5,289.5,565.900024414062,42,541.400024414062
"483",3269,58,9.30000019073486,78.8000030517578,25.2000007629395,54,2.5,330.700012207031
"484",3269,93,12.8999996185303,718,207.899993896484,512.400024414062,24.2000007629395,280.899993896484
"485",3271,58,22.7999992370605,413.700012207031,224.300003051758,190.399993896484,8.5,988
"486",3271,93,16,2125.19995117188,1104.5,1019.40002441406,51.5999984741211,1299.30004882812
"487",3272,58,46.2999992370605,720.099975585938,332.200012207031,391.399993896484,10.6999998092651,1926.80004882812
"488",3272,93,59.9000015258789,6389,2780.69995117188,3625.80004882812,110.699996948242,2855.60009765625
"489",3273,58,62.0999984741211,1687.19995117188,1008.79998779297,679.400024414062,24.3999996185303,3078.89990234375
"490",3273,93,83.8000030517578,12708.099609375,7046.60009765625,5668.60009765625,251.800003051758,6097.60009765625
"491",3274,58,7.19999980926514,130.899993896484,57.5,73.5999984741211,22.1000003814697,276.700012207031
"492",3274,93,5.59999990463257,946.200012207031,480,464.399993896484,228.899993896484,732.5
"493",3275,58,11.5,364.899993896484,146.600006103516,218,15.3000001907349,505.600006103516
"494",3275,93,10.3999996185303,2290.39990234375,1358.69995117188,929.099975585938,227.300003051758,1035
"495",3281,58,20.2999992370605,206.300003051758,77.0999984741211,129,3.90000009536743,268.5
"496",3281,93,12.6000003814697,1025,408.299987792969,614.599975585938,24.3999996185303,449.100006103516
"497",3291,58,24,490.799987792969,211.199996948242,277.700012207031,7.69999980926514,933.5
"498",3291,93,19.8999996185303,3783.39990234375,1589.19995117188,2197,71.5,1633.90002441406
"499",3292,58,22.2999992370605,468,223,243.600006103516,8.69999980926514,583.5
"500",3292,93,0.100000001490116,24.8999996185303,13,9.10000038146973,0.699999988079071,616.400024414062
"501",3295,58,8.30000019073486,219.100006103516,101.5,155.5,8.30000019073486,415
"502",3295,93,9.39999961853027,1847.59997558594,768.799987792969,1085.80004882812,135.899993896484,1087.5
"503",3296,58,11.8999996185303,240.899993896484,107.5,133.5,12.6999998092651,460.100006103516
"504",3296,93,18.8999996185303,3259.39990234375,1364.80004882812,1886.90002441406,258.399993896484,1843.19995117188
"505",3297,58,8,177.600006103516,73.8000030517578,102.400001525879,7.40000009536743,672.099975585938
"506",3297,93,8.60000038146973,1282.5,579,709.700012207031,49.7000007629395,714
"507",3299,58,4.30000019073486,58.9000015258789,26.8999996185303,32,1,54.0999984741211
"508",3299,93,7.40000009536743,821.700012207031,322.399993896484,504,30.7999992370605,364.100006103516
"509",3312,58,511.399993896484,13422.599609375,7472,6062.2001953125,676.200012207031,61909.69921875
"510",3312,93,159.100006103516,44777.1015625,26899.30078125,17908.30078125,3425.80004882812,52533.19921875
"511",3313,58,12.6999998092651,399.100006103516,221.5,178.899993896484,30.5,1073.30004882812
"512",3313,93,4.69999980926514,1165.19995117188,764.400024414062,382,147.100006103516,1016.59997558594
"513",3315,58,19.2999992370605,452.100006103516,260.5,196.199996948242,8.5,761.200012207031
"514",3315,93,25.5,4745.39990234375,2717.10009765625,2042.69995117188,135.300003051758,1712.80004882812
"515",3316,58,10.8999996185303,477.799987792969,338.5,141.5,7.09999990463257,1743.59997558594
"516",3316,93,15.8999996185303,6223.10009765625,4187.2998046875,2017.09997558594,144.600006103516,1830.5
"517",3317,58,23.8999996185303,780.700012207031,496.100006103516,284.100006103516,10.3999996185303,948.099975585938
"518",3317,93,24.2000007629395,5555,3747.60009765625,1833.09997558594,121.5,1733
"519",3321,58,112.699996948242,1434.69995117188,622.700012207031,810.799987792969,58.2000007629395,2889.69995117188
"520",3321,93,77.8000030517578,8602.7998046875,3654.60009765625,4958.7998046875,580.400024414062,9178.900390625
"521",3322,58,20.2000007629395,214.5,86.8000030517578,127.599998474121,13.8999996185303,386.399993896484
"522",3322,93,2.70000004768372,275.299987792969,120.300003051758,156.399993896484,30.7999992370605,739
"523",3324,58,9.80000019073486,118.800003051758,40.5999984741211,76.5,5.59999990463257,390.399993896484
"524",3324,93,18.2000007629395,1686.90002441406,526.5,1112.30004882812,57.9000015258789,733.200012207031
"525",3325,58,39.2999992370605,477.5,163.100006103516,307.399993896484,22.3999996185303,1571.09997558594
"526",3325,93,22.7000007629395,2281.39990234375,928.599975585938,1360.30004882812,125.199996948242,2285.89990234375
"527",3331,58,14.6999998092651,861.099975585938,687.5,166.199996948242,21.7999992370605,596.5
"528",3331,93,5.69999980926514,5596,4527.2998046875,1010.70001220703,145.399993896484,2322.80004882812
"529",3334,58,17.3999996185303,808.799987792969,411.799987792969,383.799987792969,79.1999969482422,4510.60009765625
"530",3334,93,19.3999996185303,5170.5,4015.39990234375,1147.40002441406,1305,5270.39990234375
"531",3339,58,15.1999998092651,622.5,474.799987792969,158.5,31.7000007629395,558.400024414062
"532",3339,93,9.10000038146973,2391.80004882812,1590.90002441406,788.5,176.100006103516,2795.69995117188
"533",3341,58,14.3999996185303,724,581.599975585938,147.300003051758,10.1999998092651,627.599975585938
"534",3341,93,13.3999996185303,5770.39990234375,4394.2001953125,1420,152.800003051758,2046.80004882812
"535",3351,58,40.2999992370605,1209.90002441406,775.599975585938,445.399993896484,22.2999992370605,1406.5
"536",3351,93,19.3999996185303,5998.2001953125,4267.89990234375,1612.5,154.899993896484,2567.10009765625
"537",3353,58,27.6000003814697,918.799987792969,621.799987792969,315.899993896484,17.8999996185303,2470.19995117188
"538",3353,93,24.2000007629395,9672.400390625,6890.2998046875,2691.5,344.299987792969,6767.39990234375
"539",3354,58,17,567.5,384.100006103516,195.100006103516,11,1522.90002441406
"540",3354,93,27,4158.5,2517.19995117188,1664,136.600006103516,2369.19995117188
"541",3355,58,2.29999995231628,76,51.5,26.1000003814697,1.5,188.300003051758
"542",3355,93,1.5,791.400024414062,597,191.399993896484,15.1999998092651,331.100006103516
"543",3356,58,16.6000003814697,486.299987792969,306.600006103516,174.600006103516,8,466.799987792969
"544",3356,93,16.3999996185303,2842.39990234375,1499.40002441406,1340.59997558594,95,1829.40002441406
"545",3357,58,51.9000015258789,1466,941.299987792969,530.099975585938,18.2999992370605,1117
"546",3357,93,60.0999984741211,13618.7998046875,8208.2998046875,5432.7001953125,205.300003051758,5061.60009765625
"547",3363,58,15.5,240.399993896484,117.5,124.400001525879,6.5,660.799987792969
"548",3363,93,27.6000003814697,3035.89990234375,1387.90002441406,1668.40002441406,112.300003051758,1889.09997558594
"549",3364,58,14.1000003814697,190,86.4000015258789,103.199996948242,4.59999990463257,338.100006103516
"550",3364,93,11.6000003814697,1153.69995117188,550,599.099975585938,33.2999992370605,580.700012207031
"551",3365,58,14.5,181.600006103516,81.0999984741211,101.300003051758,4.40000009536743,362.5
"552",3365,93,23.8999996185303,2181.5,994.700012207031,1191.09997558594,87.8000030517578,1044
"553",3366,58,13.8999996185303,203.699996948242,102.199996948242,101.099998474121,4.30000019073486,419.700012207031
"554",3366,93,8.60000038146973,723.299987792969,289.399993896484,436,30.7999992370605,539
"555",3369,58,4.30000019073486,61.9000015258789,21.7000007629395,40.7000007629395,1.20000004768372,113.199996948242
"556",3369,93,3.70000004768372,398.700012207031,140,236.300003051758,9.89999961853027,202.600006103516
"557",3398,58,6.40000009536743,92.1999969482422,32.7000007629395,59.2000007629395,5,691.5
"558",3398,93,17.2000007629395,1954.59997558594,675.200012207031,1285.69995117188,134.899993896484,1317.69995117188
"559",3399,58,3.40000009536743,49,17.3999996185303,31.5,2.70000004768372,346.200012207031
"560",3399,93,13.3999996185303,1914.90002441406,964,956.400024414062,70,1096.90002441406
"561",3411,58,54.2000007629395,1824.09997558594,1169.69995117188,668.599975585938,13,2464.80004882812
"562",3411,93,30.5,11497.7998046875,8359.7998046875,3012.30004882812,209.600006103516,5365.60009765625
"563",3412,58,9.5,250.300003051758,153.100006103516,96.1999969482422,3.09999990463257,228.899993896484
"564",3412,93,6.90000009536743,1128.59997558594,682.700012207031,447.399993896484,26.3999996185303,490
"565",3421,58,11.8000001907349,179.300003051758,51.0999984741211,126.300003051758,1.89999997615814,177.399993896484
"566",3421,93,11.3999996185303,1692.09997558594,435.299987792969,1251.59997558594,20.2000007629395,789.400024414062
"567",3423,58,30.6000003814697,443.100006103516,168.899993896484,269.399993896484,5.59999990463257,688.799987792969
"568",3423,93,40.7000007629395,4458.7998046875,1703.5,2761.10009765625,69.9000015258789,1848.40002441406
"569",3425,58,5.5,87.5999984741211,32.7999992370605,53.7000007629395,1.39999997615814,95.9000015258789
"570",3425,93,8.80000019073486,1075.80004882812,445.100006103516,632,21.2999992370605,455.700012207031
"571",3429,58,88.0999984741211,1347.90002441406,590.700012207031,754.900024414062,14.5,2059.39990234375
"572",3429,93,76.0999984741211,9230,4162,5096.39990234375,120.699996948242,4590.2001953125
"573",3431,58,12.3999996185303,214.899993896484,95.1999969482422,118.599998474121,5.90000009536743,834
"574",3431,93,5.80000019073486,749.599975585938,258.399993896484,480.700012207031,23.8999996185303,524.900024414062
"575",3432,58,14.6999998092651,250.300003051758,131.5,120.599998474121,2.70000004768372,343.700012207031
